Platform,Date,App ID,App Name,Publisher ID,Publisher Name,Update Type,Previous Value,New Value,Notes
Google Play,2016-09-27,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600000000425/3AvhScxeO4q-bdKiCtwm1iZBomLzr20r_GB2jWb4BwC0j65Z4murU6SI3MMiumrgrg=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/VnTe66vblrE20X4Hf2qK6nJSsP2vwG8Ng0j9IPDo7DxlbRR8rR8APLH6uIY6behV_BcY=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/EtlmAPS8fXk2nFnGr8AfRWyEG6gQny98wdylFHI5ZKi33uI7PfpEvaQ-yjoQOUVWdw=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/n07Vhd5WaGrPqJ2SDygrsBTQYcIzei5dhUhvyc9dpjH_Wub8MxZaA4SdKHdAHlvgfxI=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/ib034keE7vTx1A0WGjW1axfZhWqtDWtyX1IWUICL4b_v5lmL4AcP9GZpcLIcwjtt5Tk=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/jziz0PHqZKs5JhGjex786n-qazMrpflN1YHzC4kO7OX4J8LE2yOYnck9F8AumVx3xBtd=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/4zhhHf63KJU_-qotUVmBYw7_pFmLeCd_2r_o3DnXw8cJPSRpzuE8ss1PA1L8eOr9bag=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/Jr8wqWeMzEj0RGQxgkIghWU_3PbTeg1X1KPQuK-OZGLka8yScP4pxWr4kEeauba9Ipxj=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/u69pvAwQoNXYQKXVl2AJOiAv-P8b-9LXETjBwQ1WxRoaVv-PQOQYPVb6_gcaY6Nf_Jo=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/6nUyn8B4cvzK4hyBe-w5o60chqkuHcRn7DL7QXvdVGZxBNWVj5hDO-daWK7t_4cpVAMe=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/NKGuJZTvFNEuNR19JrrZW_TJNL8FEKWUxOC7siXX3ykr4ARRvGkcN8A5cA04ehfPuz8=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/UosORN5mzMFpQSce6ZQqD1rjdhwEwl92anDTQJBfMswiYLb7duYLfXRiE2y2gqmysM8=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/hXL78H1OtixBLBFX8opV9Xg-ELzddaJnupHtUz5ztjon4hYmq6ma_CCGiCP_kztpRnUk=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/sBYU9jd8ElMSnuDkPQtLwycnEXHWzQUEn86uT7o66sWEG-6m09j-uDCdYO2uo3a5mQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/tl_UdHhzlpFHL5arteW7GmkHQC99FMEiEFg3Z0S9X5Z3xmMNlMMyFbaTfNXYNonxMKA=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/ig9WQsgRXLol73PaFBWt2yBal4Lic9AgSMQIp_9rxbHpWGYyrtiNGbDk9CocsFdVc1Q=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/S-o1T0qau7FBP6kFj_3alz2wZ4Df90C575dIKxR8X2L3zoW0BFF2vIvTLvzMjEvWcaU=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/A8hsbWDPHpug4D07eKr5t78CwnCDTSdjFNmtiqYirnRgpEg_TaIPBqBYVZHlBDIk2vY=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/hrkc2XHDtw2WLKCveU21N2_mUsctqDLH2TKQUWI7A4Nj9nH3DK4MAkULHXwZiuMKa8I=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/6_kZoN6-EePSEhCAsPObzCZpGdzDBiIN-9XbS35NOXRe-aDia2B8o7St2NB_HNLGUj7z=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/q1It9yCp6LZfJ-niH5eMNsc9wNJN17xk5p8hx7BAzS92j8cVTNF-vJCFUOYBLRo5lg=h900','https://static-s.aa-cdn.net/img/gp/20600000000425/VnTe66vblrE20X4Hf2qK6nJSsP2vwG8Ng0j9IPDo7DxlbRR8rR8APLH6uIY6behV_BcY=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/3AvhScxeO4q-bdKiCtwm1iZBomLzr20r_GB2jWb4BwC0j65Z4murU6SI3MMiumrgrg=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/EtlmAPS8fXk2nFnGr8AfRWyEG6gQny98wdylFHI5ZKi33uI7PfpEvaQ-yjoQOUVWdw=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/n07Vhd5WaGrPqJ2SDygrsBTQYcIzei5dhUhvyc9dpjH_Wub8MxZaA4SdKHdAHlvgfxI=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/ib034keE7vTx1A0WGjW1axfZhWqtDWtyX1IWUICL4b_v5lmL4AcP9GZpcLIcwjtt5Tk=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/jziz0PHqZKs5JhGjex786n-qazMrpflN1YHzC4kO7OX4J8LE2yOYnck9F8AumVx3xBtd=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/4zhhHf63KJU_-qotUVmBYw7_pFmLeCd_2r_o3DnXw8cJPSRpzuE8ss1PA1L8eOr9bag=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/Jr8wqWeMzEj0RGQxgkIghWU_3PbTeg1X1KPQuK-OZGLka8yScP4pxWr4kEeauba9Ipxj=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/u69pvAwQoNXYQKXVl2AJOiAv-P8b-9LXETjBwQ1WxRoaVv-PQOQYPVb6_gcaY6Nf_Jo=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/6nUyn8B4cvzK4hyBe-w5o60chqkuHcRn7DL7QXvdVGZxBNWVj5hDO-daWK7t_4cpVAMe=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/NKGuJZTvFNEuNR19JrrZW_TJNL8FEKWUxOC7siXX3ykr4ARRvGkcN8A5cA04ehfPuz8=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/UosORN5mzMFpQSce6ZQqD1rjdhwEwl92anDTQJBfMswiYLb7duYLfXRiE2y2gqmysM8=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/hXL78H1OtixBLBFX8opV9Xg-ELzddaJnupHtUz5ztjon4hYmq6ma_CCGiCP_kztpRnUk=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/sBYU9jd8ElMSnuDkPQtLwycnEXHWzQUEn86uT7o66sWEG-6m09j-uDCdYO2uo3a5mQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/tl_UdHhzlpFHL5arteW7GmkHQC99FMEiEFg3Z0S9X5Z3xmMNlMMyFbaTfNXYNonxMKA=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/ig9WQsgRXLol73PaFBWt2yBal4Lic9AgSMQIp_9rxbHpWGYyrtiNGbDk9CocsFdVc1Q=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/S-o1T0qau7FBP6kFj_3alz2wZ4Df90C575dIKxR8X2L3zoW0BFF2vIvTLvzMjEvWcaU=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/A8hsbWDPHpug4D07eKr5t78CwnCDTSdjFNmtiqYirnRgpEg_TaIPBqBYVZHlBDIk2vY=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/hrkc2XHDtw2WLKCveU21N2_mUsctqDLH2TKQUWI7A4Nj9nH3DK4MAkULHXwZiuMKa8I=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/6_kZoN6-EePSEhCAsPObzCZpGdzDBiIN-9XbS35NOXRe-aDia2B8o7St2NB_HNLGUj7z=h900' 'https://static-s.aa-cdn.net/img/gp/20600000000425/q1It9yCp6LZfJ-niH5eMNsc9wNJN17xk5p8hx7BAzS92j8cVTNF-vJCFUOYBLRo5lg=h900',
Google Play,2016-09-29,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,Version,2016.09.19,2016.09.28,"• User interface updates
• Performance and data consumption improvements
• Pin chats to the top of your chat list for quick access to your important conversations.
Long tap on the conversation and select ""Pin to top"""
Google Play,2016-10-18,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,Description,"Viber is a messenger that is as fast & easy as texting – only for FREE!<br>Viber messenger uses your phone’s internet connection (whether Wi-Fi or your data plan) to let you send text messages, share photos & videos, add stickers, or make voice calls and video chats - all for FREE!<p>•SEND FREE MESSAGES OF ANY KIND: Send text messages, snap photos and shoot videos (with or without self-destruct timers!), draw doodles, share locations, record audio messages and send files.<br>•MAKE FREE AUDIO CALLS &amp; VIDEO CHATS: With HD sound quality, including international calls.<br>•EXPRESS YOURSELF WITH FUN STICKERS: Bring your messages to life by sending playful, colorful stickers, animations and emoticons.<br>•GROUP CHATS: Have group chats with up to 200 participants. You can also ‘like’ each other’s messages.<br>•DELETE A MESSAGE: Delete a message even after it was sent!<br>•CROSS-PLATFORM SUPPORT: Use Viber messenger on your tablet and phone simultaneously. Viber messenger Supports Android tablets, Android Wear, PC, Linux, Mac, iPads and Apple Watch.<br>•GET STARTED QUICKLY: No username, no login - just activate using your phone number and instantly integrate your contact list.<br>•SECURED COMMUNICATIONS &amp; CONTACTS AUTHENTICATION: Viber messenger is automatically end-to-end encrypted. Messages, calls, photos, videos and group chats including cross-platform messages are now end-to-end encrypted.<br>•TRUSTED CONTACTS: Manually authenticate contacts to evade a man-in-the-middle-attack.<br>•HIDDEN CHATS – Hide specific chats from your messaging screen.<br>•PLAY VIBER GAMES: Play games with friends &amp; beat their scores!<br>•EXTRA FEATURES: Follow Viber PUBLIC CHATS, share contacts, know if people have seen your messages, turn on location and much more!</p><p>Follow us to check what's up:<br>Facebook - http://facebook.com/viber<br>Twitter - http://twitter.com/viber</p><p>(*) Network data charges may apply</p>","Viber is a free messenger that keeps you connected to anyone in the world through your Internet connection (Wi-Fi or your data plan*). Send a text message to friends and family with Viber messenger. Express yourself with cool stickers and emoji icons and share photos and videos. The free messenger also lets you make phone calls for free - whether you want to make a quick voice call or see your friends with live video chat!<p><b>Connect with friends and family using instant messaging, voice calls or live video chats</b><br>Choose a contact from your phone book or simply enter a phone number to add a new contact on Viber. You can send a text message, but Viber offers so much more than just free messages! Share photos and videos, enjoy emoji icons and cool stickers, record audio messages and even send files.<br><b> Group chat with up to 200 people!</b><br>With Viber messenger it’s easy to create and participate in group chats - with up to 200 people at once! Get all of your favorite people in group chat, create work groups and organize events easily. You can also ‘like’ any user’s voice or text message.<br><b>Why users worldwide are choosing Viber Free Messenger:</b><br>★<b>Hassle-free, long-distance calls</b> - Viber Messenger is your free international calling app! No need for a username or login information, simply activate by entering your phone number<br>★ <b>Voice or video - Make your free phone call now!</b> - Choose between the basic voice call or go with our live video chat if you need a face-to-face! Whether you make a phone call domestically or have international calls to make, all phone calls boast HD sound quality.<br>★ <b>Secured communications</b> - Viber messenger automatically encrypts text messages, video and voice calls, photos, videos and group chats.<br>★<b>Trusted contacts</b> - Manually authenticate contacts to make sure you are talking to who you mean to be talking to.<br>★ <b>Express yourself with stickers</b> - Bring your text message to life by sending playful emoji icons and cool stickers.<br>★ <b>Your personal messenger with “damage control”</b> - Delete a text message or voice message even after it was sent.<br>★ <b>‘Hidden Chats’ feature</b> - Choose to hide specific chats from your messaging screen and access them later.<br>★ <b>Additional features!</b> Use Viber Messenger to play Viber games with friends, follow Public Chats, share your contacts, find out if people have seen your messages, turn on location and much more!<br><b>Viber Messenger: Connecting over 800M people worldwide! Text, call, chat and share with anyone, anywhere!</b><br><b>Install Viber Now - Start Connecting!</b><br>Follow Viber Free Messenger to see what's up:<br>Facebook - http://facebook.com/viber<br>Twitter - http://twitter.com/viber<br>(*) Network data charges may apply.</p>",
Google Play,2016-11-09,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,Version,2016.09.28,2016.11.09,"•NEW FEATURE: Chat with your favorite brands, businesses and personalities on Public Accounts. Follow them for news and updates; subscribe to get direct messages
•Send photos, videos and voice messages with a tap through the new media menu."
